Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming
OMNIDESK SG,theomnidesk,19828,2021-07-24 03:00:25 EDT,24/7/2021,3:00:25,Photo,191,184,7,0,FALSE,https://www.instagram.com/p/CRs2UJVtVMI/,https://www.instagram.com/p/CRs2UJVtVMI/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/223761974_2055244787957790_5981768718047846202_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=8hzCbDskqDoAX9sKtsl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d18529afbebb04281bab86aa47796718&oe=6128FEF1,,"Lights, camera, sans the action. ?
A great look at what goes on behind the streams of your favourite content creator. ?
Anchoring the myriad of cameras and lighting gear is our Flagship Omnidesk Pro 2020. ?
?
Featuring the Omnidesk Pro 2020 with a 72"" Tabletop in sleek black. ?
[#SetupSaturday]?
?? @mezameplaysgames?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-12-10 22:30:02 EST,10/12/2020,22:30:02,Album,181,173,8,0,FALSE,https://www.instagram.com/p/CIpHYwiHUbW/,https://www.instagram.com/p/CIpHYwiHUbW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130453544_1495366240668317_2781085826498200482_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=taTwC2BJhigAX_Zfj_s&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=509e621095ddee8d4a7dd4b04d0199e7&oe=61298288,,"Introducing The Poke?mon Collection by Omnidesk - a Poke?mon themed height-adjustable desk.

Made from the very same materials as our signature height-adjustable desk, this trio of
meticulously designed desks featuring a range of Poke?mon accents and motifs as well as a
specially designed Poke?mon controller.
Because the reimagination of your space requires a desk that is truly the very best.

Shop the entire collection now at pokemon.theomnidesk.com and get it just before Christmas.

#omnidesk #pokemon #standingdesk #PokémonByOmnidesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-02-20 02:00:05 EST,20/2/2021,2:00:05,Photo,180,177,3,0,FALSE,https://www.instagram.com/p/CLgT3AFgTVs/,https://www.instagram.com/p/CLgT3AFgTVs/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/152087509_2867347330219686_1736059840602556203_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WEq6Q0bmTY0AX-GaNsP&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=dfb4337be1644b8d3869c12895173ab7&oe=61294C1F,,"?? @darktofuone?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-03-20 03:00:23 EDT,20/3/2021,3:00:23,Photo,163,162,1,0,FALSE,https://www.instagram.com/p/CMoaJwWApGQ/,https://www.instagram.com/p/CMoaJwWApGQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/162171503_264184985200166_3079257285567389068_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=LMscOo8nyvsAX-NkkrO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6e35fbd0f5418e3fcacc633cacf08bb5&oe=6129369E,,"""Imagination is everything. It is the preview of life's coming attractions"" ?
- Albert Einstein.?
?
Whether you're sitting, standing or anything in between. ?
The Omnidesk is the only desk that inspires and aspires. ?
Dare to reimagine your space and rediscover what it means to work. ?
?
Featuring the Omnidesk Pro 2020 with a 48inch sleek black MDF tabletop. ?
?
[#SetupSaturday]?
??@diarra_ahmadou?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-03-13 05:00:50 EST,13/3/2021,5:00:50,Photo,161,158,3,0,FALSE,https://www.instagram.com/p/CMWtPSVsclY/,https://www.instagram.com/p/CMWtPSVsclY/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/159502158_279467410245308_4616247684656869728_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=aSmRQvqFgEMAX8kf0ua&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ac85c24857cbfdf33f2b66ed04986e4d&oe=612A1B04,,"Practicality meets simplicity.?
The Omnidesk Pro 2020 can not just perfectly complement any workspace, it is capable of elevating it. Resulting in a clean and minimalistic workspace that is not only aesthetically pleasing, it also elevates your productivity to new heights. ?
?
Featuring our Flagship Omnidesk Pro 2020 with a 60-inch straight Black edge, complemented by an Arc Stealth Dual and our proprietary Laptop Mount.?
?
[#SetupSaturday]?
?? @junyongchia?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-12-11 08:26:41 EST,11/12/2020,8:26:41,Album,156,153,3,0,FALSE,https://www.instagram.com/p/CIqLqySnaXT/,https://www.instagram.com/p/CIqLqySnaXT/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130732769_229734925226047_139093820738203195_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=iXREKONGnO0AX-Tcn-8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2f83d47887a8e05978648d2dc3df33e9&oe=612A62D0,,"Striking yet classic, the Poke?mon Evolution table showcases the iconic Pikachu, as well as the well-loved Eevee and its eight evolutions on a red and white, Poke? Ball-inspired table-top design. Poke? Ball motifs decorate the desk’s black legs and Cable Management Bar.

It’s time to make this wonderful desk a reality and let it become your centerpiece. Shop the entire collection now at https://theomnidesk.com/pages/pokemon and get it just before Christmas. #PokémonByOmnidesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-01-30 02:00:07 EST,30/1/2021,2:00:07,Photo,153,151,2,0,FALSE,https://www.instagram.com/p/CKqPKzWspbC/,https://www.instagram.com/p/CKqPKzWspbC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/143690709_1323062038056212_3766908805787839117_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=frchGVKeQXQAX9Noz6t&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b6a2a76649210cb9c24308a75011835b&oe=609909EA,,"An Omnidesk can provide a respite from the multi-monitors and the flashy RGBs of contemporary workstations. Here you find a minimalistic workspace with an Omnidesk as its very anchor.

?? @kenweeig?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup  #ergonomicfurniture #officedecor #homeofficedecor #workfromhome #wfh",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-09-05 03:00:32 EDT,5/9/2020,3:00:32,Photo,152,151,1,0,FALSE,https://www.instagram.com/p/CEvuXWLAHfc/,https://www.instagram.com/p/CEvuXWLAHfc/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/118681125_354471869014468_3672334563059197896_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=N5P_dxGQfoMAX_ibQ0o&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4ae36cd99278ad68c1c0c184cc33376f&oe=60999400,,"[#SetupSaturday]?
You can never go wrong with black. A clean and sleek full black setup featuring the Omnidesk Pro with our signature Black Powder-Coated table top.?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-12-03 02:00:12 EST,3/12/2020,2:00:12,Photo,144,144,0,0,FALSE,https://www.instagram.com/p/CIU5E5EsmNt/,https://www.instagram.com/p/CIU5E5EsmNt/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/129367945_109172817703742_2330638726273276923_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=DpYObeXjDDkAX8gGLqa&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e50135bafd60a024a3189e1844b4e502&oe=60978523,,"Congratulations Jeanette!?
We hope to see your space reimagined with your new desk and TV?
?
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-02-27 02:00:05 EST,27/2/2021,2:00:05,Photo,142,138,4,0,FALSE,https://www.instagram.com/p/CLyVbKvs-4r/,https://www.instagram.com/p/CLyVbKvs-4r/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/154426310_267486794942359_6429633786382537665_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=xb6fwJ-G0-MAX9kCHZz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=cb5d523f4c6fc8932e15b739c77acc49&oe=60973959,,"The perfect work/play space requires an anchor that not only ties the room’s aesthetic together, it has to elevate your productivity.
With our sleek lines, myriad of table top options, and a complementary suite of accessories; an Omnidesk is the quintessential anchor for both work and play.

Featuring an Omnidesk Pro 2020 with a 48 inch Hevea Natural table top from our Wildwood collection.

[#SetupSaturday]?
?? @ge012ge?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,19726,2021-07-17 03:00:05 EDT,17/7/2021,3:00:05,Photo,138,137,1,0,FALSE,https://www.instagram.com/p/CRa0tnNjR2W/,https://www.instagram.com/p/CRa0tnNjR2W/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/218270484_394897638644269_437150608470146901_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=8VK-u4ezkJcAX9028PJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1ce45612b0182fe31a42bc34d578fdc0&oe=60F68E1D,,"[#SetupSaturday]?
Now here's a truly amazing home office with a view anchored by an Omnidesk. ?
It's time to elevate your Work From Home experience with the only desk that elevates your productivity. ?
?? @sqroot?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-01-23 02:00:11 EST,23/1/2021,2:00:11,Photo,135,132,3,0,FALSE,https://www.instagram.com/p/CKYNnTNjBW1/,https://www.instagram.com/p/CKYNnTNjBW1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/141436820_271014721021622_9155367287816047087_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=FGV03JGiquwAX_gZcAp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=33d49dfc7fb6663bd904a054f6ed441b&oe=609A0EC4,,"[#SetupSaturday]?
?? @daprayer?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup  #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-10-03 03:00:41 EDT,3/10/2020,3:00:41,Photo,130,130,0,0,FALSE,https://www.instagram.com/p/CF30pBXDo0A/,https://www.instagram.com/p/CF30pBXDo0A/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/120541846_169711961442377_1815861364757426868_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=S_FZIx8GP60AX_RDbag&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=79e2f2f99b9100240beafaf29cc9f101&oe=60974924,,"[#SetupSaturday]?
We can't get over how well this Omnidesk sits in the room, that even the shutters match this setup ?? Featuring the Omnidesk Pro with Ergo Curve Eco Bamboo Table Top that doesn't just look good, but is also environmentally friendly. ?
?
?? @Jazpar.y?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,15164,2021-04-28 00:00:32 EDT,28/4/2021,0:00:32,Photo,128,125,3,0,FALSE,https://www.instagram.com/p/COMgk6mHq4e/,https://www.instagram.com/p/COMgk6mHq4e/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/178919967_1378583099174699_4841540989523437804_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kHs0qBTmqEsAX_TZqlD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1c9485338e2534e3d86449413c45cd2c&oe=60ACA65C,,"Introducing the Omnidesk Ichi Collection - A lineage of Solid Wood Live Edge Table Tops, the next evolution of our Flagship Omnidesk Pro 2020.

A natural evolution of our Wildwood Collection, the Omnidesk Ichi (One) embraces the stoic monolith of mother nature and distils it into a single desk that will elevate your space. 

Our tribute to Mother Nature comes in 2 lineage:
Ame - Crafted from a singular piece of Raintree timber, this lineage pays tribute to the rain that brings life. 
Kawa - Created from a single piece of Teak, this lineage pays tribute to the rivers that bring harmony with a specially crafted Lucite river across the desk.

Crafted from a single slab of timber. Every desk embraces the singularity of nature, from its shape to shade, no two desks would ever look the same, just as mother nature intended.

To enhance the Omnidesk experience, a unique Concierge Service has been created to cater to customers who wish to view and purchase this collection.

Experience the grandeur of mother nature and elevate your workspace today: https://theomnidesk.com/pages/ichi-collection

#omnidesk #omnideskpro2020 #ichi-collection",the one collection ? ?Ame Ame ? ?kawe ? Kawa,,,1
OMNIDESK SG,theomnidesk,17774,2021-06-19 03:00:06 EDT,19/6/2021,3:00:06,Photo,127,127,0,0,FALSE,https://www.instagram.com/p/CQSudJNjnBq/,https://www.instagram.com/p/CQSudJNjnBq/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/202244951_343437640463129_85003601697325052_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=sl1y1msg45QAX-iyFjF&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=61e45272953acba4fec0d47c5b8a0ccc&oe=60D37682,,"Well, it's back to the home office. ?
Don't worry, an Omnidesk can make working from home much more productive. ?
?
Featuring the Omnidesk Pro 2020 topped by our signature eco-bamboo tabletop. ?
[#SetupSaturday]?
?? @christopherscao?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-04-03 03:00:25 EDT,3/4/2021,3:00:25,Photo,126,126,0,0,FALSE,https://www.instagram.com/p/CNMdSMorGNl/,https://www.instagram.com/p/CNMdSMorGNl/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/167931493_161903335784471_623127852067352318_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=gTVFJzun0bQAX_BG01J&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9183baa45c81c65c5d1f84b3ecc92929&oe=609915EB,,"Whether you're using multiple monitors or went ultrawide, your desk must have the ability to anchor it all - and then some. ?
?
The ideal desk should be spacious, durable, and aesthetically pleasing.?
Perfectly capable of handling everything the world can throw it and still look good. ?
?
Featuring our Flagship Pro 2020 with a 60-inch Wildwood Hem-Fir Tabletop?
?
[#SetupSaturday]?
?? @cheeky.po?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,19871,2021-07-30 01:01:29 EDT,30/7/2021,1:01:29,Album,124,120,4,0,FALSE,https://www.instagram.com/p/CR8FeouH_b8/,https://www.instagram.com/p/CR8FeouH_b8/,https://scontent-yyz1-1.cdninstagram.com/v/t51.29350-15/227819496_520532042391640_6868631376330745805_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=qUCmP1Xz2XQAX8hT0LW&_nc_ht=scontent-yyz1-1.cdninstagram.com&oh=e26de1093e67b90ea26a087fd36e875f&oe=6108D55F,,"[ Wildwood+ Collection ] Pheasantwood

Pheasantwood is named for its resemblance to patterns found on the tail feathers of pheasants. It has a medium and dark shade contrasted with subtle streaks of light brown, resulting in a natural luster that few timbers can match.

Exclusive to the Pheasantwood is the addition of a Live-Edge front; offering you the curated aesthetic of our Wildwood Collection with a distinct naturalistic edge.  Each Pheasantwood table top is unique by virtue of its naturally occurring patterns. 

However, unlike the Omnidesk Ichi collection, potential buyers won’t be required to come down to select their pieces - simply purchase this beautiful desk from the comfort of your home. 

The desk also features OmniAirStrips™? which are precision cut spacers augmented underneath the tabletops giving the desk flex to naturally expand and contract. 

The Pheasantwood tabletop is available in 48”, 60” and 72"".

Pre-order Pheasantwood from our Wildwood+ Collection now at https://theomnidesk.com/collections/wildwood-collection#wildwood

#omnidesk #omnideskpro2020 #wildwoodplus #wildwood+ #wildwoodcollection #ergonomicdesk #standingdesk #homeoffice",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-12-12 23:00:49 EST,12/12/2020,23:00:49,Album,123,112,11,0,FALSE,https://www.instagram.com/p/CIuUf-VHjav/,https://www.instagram.com/p/CIuUf-VHjav/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/130848062_417832796013304_198468495580720255_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=eKQ2Rak9AJEAX9ktUXz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=32eb3ffe58c62a2749f04bdd3da43f38&oe=609823C8,,"Pay homage to everyone’s favourite fire-type Poke?mon, Charizard! The Icon desk brings to life the majestic power of the evolved form of Charmander, one of the first starter Poke?mon.

Shades of vibrant orange and black make this desk an instant centerpiece in any home office or workplace, while the Poke? Ball motifs on the black desk legs exude understated luxe with a touch of whimsy.

Make this desk the centerpiece of your home and immerse yourself in its glory with this desk.

Shop the entire collection now at https://theomnidesk.com/pages/pokemon and get it just before Christmas #PokémonByOmnidesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-11-21 00:13:04 EST,21/11/2020,0:13:04,Photo,121,119,2,0,FALSE,https://www.instagram.com/p/CH1zRqRAnPY/,https://www.instagram.com/p/CH1zRqRAnPY/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/126109740_2817688471883282_4590342620020016250_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kTUKVS-4NgUAX98jn6O&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=51e45c5ccee604e2b037f1a6fd91f90b&oe=6098FDF6,,"[#SetupSaturday]?
Featuring the Omnidesk Pro with Hevea Natural Table Top.
?? @kelvinlikestosnap?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup  #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2020-11-24 00:02:42 EST,24/11/2020,0:02:42,Album,118,102,16,0,FALSE,https://www.instagram.com/p/CH9gej-nSKy/,https://www.instagram.com/p/CH9gej-nSKy/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/126899131_1653263021522719_3637545293783653809_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=6B-22lod6RwAX-iRMtJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=072b8b8faf2d11ef0ffc9df1d60c929b&oe=6097D1F4,,"Introducing the Omnidesk Kenshi, the desk that has been refined to provide an unfair advantage.

Holding up the Kenshi are a pair of precision forged desk legs capable of supporting up to 130KGs. Standing at 75.5cm, the Kenshi takes guesswork out of the equation and provides you with the perfect elevation - so you will always have the high ground.

Resembling the perfect curvature of a Japanese Katana, our signature edge is honed to ergonomic perfection; optimising your every flick through superior ergonomics.

The surface of the Kenshi is meticulously finished with a specially formulated micro-textured coat, creating the perfect surface for precision and the secret to nailing those 1-taps.

Experience the Omnidesk advantage at an attractive price point with the Omnidesk Kenshi!

More details here http://theomnidesk.com/products/omnidesk-kenshi

 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-01-19 00:01:52 EST,19/1/2021,0:01:52,Album,117,116,1,0,FALSE,https://www.instagram.com/p/CKNs5joHmx6/,https://www.instagram.com/p/CKNs5joHmx6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/139672940_2726807334227897_354998633927711555_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ERw4-QS3OfoAX_1arMY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=71db37faa18ef9e16e158f456f2d73af&oe=60970227,,"The perfect complement to your Wildwood Table top.
A reimagination of your space doesn’t simply consist of your work desk.  The spaces in and around your everyday work space are just as important.

Introducing the Omnidesk Sheva - Premium Pedestal Cabinet. Made from premium Acacia wood, the Omnidesk Sheva possesses all the durability and aesthetics of our Wildwood table top but in a completely reimagined form factor.
Providing you with a storage solution that perfectly complements your workspace.

Shop Sheva now https://theomnidesk.com/products/sheva

#omnidesk #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #ergonomicfurniture #officedecor #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,20332,2021-08-07 03:00:25 EDT,7/8/2021,3:00:25,Photo,115,114,1,0,FALSE,https://www.instagram.com/p/CSQ5cgEsiTE/,https://www.instagram.com/p/CSQ5cgEsiTE/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/234132190_419861749378838_3793464051877926609_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=JwZbhTH-0hAAX_fsZea&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=abfbdb97f6fea01b35d1bf97c3147abb&oe=6112A381,,"A clean and cool setup from one of our 10,000 happy Omnidesk users!?
Get a desk that elevates your home office, get an Omnidesk!?
?
Featuring our Flagship Omnidesk Pro 2020, with a 72"" Acacia tabletop from our Wildwood Collection. ?
[#SetupSaturday]?
?? @rogersibehkhoo?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #omnideskpro2020 #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup #circuitbreaker #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh #standingdesk",,,,1
OMNIDESK SG,theomnidesk,N/A,2021-01-16 02:00:10 EST,16/1/2021,2:00:10,Photo,115,114,1,0,FALSE,https://www.instagram.com/p/CKGMDF2ssAH/,https://www.instagram.com/p/CKGMDF2ssAH/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/139203265_1298781663835214_6785714637667650605_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=_EFBloWZcoYAX82AO2n&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=68e57db02c380d7fca56bd775f8cca44&oe=60990130,,"?? @miyakeaccesories?
?
If you have an Omnidesk WFH set-up, feel free to tag us to get featured! #Omnidesk #wfhwithomnidesk????
????
#omnideskpro #ergonomic #standingdesk #ergonomicfurniture #desksetup #setup  #ergonomicfurniture #officedecor #setupsaturday #homeofficedecor #workfromhome #wfh",,,,1
OMNIDESK SG,theomnidesk,19871,2021-07-30 01:02:04 EDT,30/7/2021,1:02:04,Album,112,107,5,0,FALSE,https://www.instagram.com/p/CR8Fi6MnsuQ/,https://www.instagram.com/p/CR8Fi6MnsuQ/,https://scontent-yyz1-1.cdninstagram.com/v/t51.29350-15/225834946_321399443051165_8618707418625326489_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ljJJPH_BPdwAX8l9mrd&_nc_ht=scontent-yyz1-1.cdninstagram.com&oh=9b2575e4e038ac17f47fb67a34553e70&oe=6108C054,,"[ Wildwood+ Collection ] Acacia+

Our Acacia Wildwood table top has been our best-seller since its inception - not only for its world-conquering strength but also for its avant-garde design. As such, we are bringing an elevated version of this best-seller: The Acacia+ tabletop. 

This wood enabled the British Royal Navy to rule the seas. Acacia is not only revered for its inherent toughness but also its natural smooth finish and delicate grain patterns as well as one of the hardest wood varieties in the world. Now an inch thick, the Acacia+ tabletop is as thick as an actual deck plank from an 18th-century British naval vessel. 

The Acacia+ also comes with The OmniStabilizers™?, bars of reinforced steel augmented vertically under your tabletops further enhancing our table top’s already best-in-class strength and stability

The Acacia+ tabletop is available in 48”, 60” and 72”.

Pre-order Acacia+ from our Wildwood+ Collection now at https://theomnidesk.com/collections/wildwood-collection#wildwood

#omnidesk #omnideskpro2020 #wildwoodplus #wildwood+ #wildwoodcollection #ergonomicdesk #standingdesk #homeoffice",,,,1
